imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
186.jpg,          4,         12,   171.8485,   153.1818,   102.5152,     2.8284,     2.8284,     2.8284,    63.7853,    -0.0843,    29.0015,     7.7774,     4.6035,    11.6235,     0.1469,     0.4098,     0.6739,     0.1448,     0.1393,     0.0774,         32,    23.6690,     0.9249,    11.1391,     4.2346,     0.0000,     0.0000,     0.0000,         38,         34,         10,          5, DEFECTOS 
186.jpg,          4,         13,    98.0000,    81.7143,    57.1429,     6.0000,     6.0000,     6.0000,    35.6993,     2.9079,    16.9780,     5.3133,     0.7588,     2.1201,     0.1004,     0.4233,     0.3843,     0.0037,     0.0674,     0.0526,          7,     7.6830,     0.5973,     3.7340,     2.9948,     0.0000,     0.0000,     0.0000,         39,        126,          3,          3, DEFECTOS 
186.jpg,          4,         14,   104.6667,    94.4444,    56.0000,     5.2915,     5.2915,     5.2915,    40.1252,    -1.7692,    23.4085,     5.4164,     2.2803,     5.3399,     0.1294,     0.4723,     0.4105,     0.0154,     0.0951,     0.0551,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         40,        111,          3,          3, DEFECTOS 
186.jpg,          4,         15,   171.5070,   154.1268,    87.6056,     2.0000,     2.0000,     2.0000,    63.8184,    -2.2297,    36.4245,     7.1927,     4.8502,    11.6107,     0.1311,     0.4984,     0.6733,     0.0222,     0.1652,     0.0767,         71,    47.5040,     0.8737,    18.2143,     8.8612,     0.0000,     0.0000,     0.0000,         41,         19,         14,         11, DEFECTOS 
186.jpg,          4,         16,   170.0000,   152.7500,   109.5000,     5.6569,     5.6569,     5.6569,    63.6146,    -0.0657,    25.0265,     5.6904,     4.2504,     6.2494,     0.1163,     0.3562,     0.6667,     0.0243,     0.0479,     0.0541,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         41,         44,          3,          3, DEFECTOS 
186.jpg,          4,         17,   136.4286,   136.0000,    72.1429,     6.0000,     6.0000,     6.0000,    55.3483,    -9.3828,    34.0370,     7.2124,     2.6181,     5.5410,     0.1644,     0.4767,     0.5395,     0.0090,     0.0631,     0.0697,          7,     6.8310,     0.6890,     3.7636,     2.7278,     0.0000,     0.0000,     0.0000,         42,         55,          3,          3, DEFECTOS 
186.jpg,          4,         18,   158.7500,   129.4375,    70.7500,     4.0000,     4.0000,     4.0000,    55.7278,     4.1683,    35.3006,     3.9548,     1.9505,     9.6824,     0.1089,     0.5577,     0.6225,     0.0122,     0.1437,     0.0343,         16,    14.1420,     0.6379,     5.6117,     4.3215,     0.0000,     0.0000,     0.0000,         44,         62,          5,          4, DEFECTOS 
186.jpg,          4,         19,   108.2222,   106.1111,    54.8889,     5.2915,     5.2915,     5.2915,    43.9312,    -7.1186,    28.8384,     3.6961,     0.9723,     2.4226,     0.1599,     0.4947,     0.4244,     0.0035,     0.0461,     0.0339,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         44,        104,          3,          3, DEFECTOS 
186.jpg,          4,         20,   174.6991,   140.5133,    78.2832,     1.4142,     1.4142,     1.4142,    60.3948,     5.5695,    37.3913,     6.3666,     5.5967,     9.4035,     0.1073,     0.5560,     0.6851,     0.0188,     0.1358,     0.0796,        113,    55.2280,     0.8964,    20.3927,     9.0401,     0.0000,     0.0000,     0.0000,         48,         43,         18,         12, DEFECTOS 
186.jpg,          4,         21,   115.7500,   101.5000,    76.8750,     5.6569,     5.6569,     5.6569,    43.6624,     1.6539,    16.0299,     4.6386,     0.5959,     2.4137,     0.1050,     0.3373,     0.4539,     0.0059,     0.0380,     0.0470,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         49,         99,          3,          3, DEFECTOS 
186.jpg,          4,         22,   155.3750,   139.2500,    78.1250,     5.6569,     3.7417,     5.6569,    58.1376,    -2.3655,    34.6125,     2.0748,     2.1485,     5.2774,     0.1325,     0.4954,     0.6093,     0.0102,     0.0678,     0.0340,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         51,         33,          3,          3, DEFECTOS 
186.jpg,          4,         23,   157.6667,   146.2222,   101.3333,     5.2915,     5.2915,     5.2915,    60.5856,    -2.6631,    25.3287,     4.3129,     1.1267,     3.6541,     0.1322,     0.3574,     0.6183,     0.0053,     0.0388,     0.0442,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         53,         56,          3,          3, DEFECTOS 
186.jpg,          4,         24,   152.0990,   122.8119,    65.8614,     1.7321,     1.7321,     1.7321,    53.2357,     4.8574,    34.0775,     5.4047,     3.6552,    13.1731,     0.1072,     0.5657,     0.5965,     0.0159,     0.2031,     0.0561,        101,    58.0980,     0.9213,    21.6465,     8.4190,     0.0000,     0.0000,     0.0000,         55,         68,         19,         10, DEFECTOS 
186.jpg,          4,         25,   186.8750,   181.7500,   143.7500,     5.6569,     5.6569,     5.6569,    73.4615,    -4.2895,    20.0661,     5.8164,     2.6414,     7.6503,     0.1428,     0.2341,     0.7328,     0.0139,     0.0856,     0.0645,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         56,         18,          3,          3, DEFECTOS 
186.jpg,          4,         26,   164.1538,   138.8205,    62.7436,     2.6458,     2.6458,     2.6458,    58.7156,     0.5689,    42.9737,     5.0632,     6.2017,     7.5228,     0.1263,     0.6191,     0.6437,     0.0188,     0.1168,     0.0693,         39,    25.0750,     0.8973,    12.0109,     5.3014,     0.0000,     0.0000,     0.0000,         59,         33,          8,          9, DEFECTOS 
186.jpg,          4,         27,   111.2868,    85.7984,    42.4341,     1.4142,     1.4142,     1.4142,    38.1393,     5.4311,    28.6112,     7.3405,     3.2084,     6.0243,     0.1047,     0.6373,     0.4364,     0.0101,     0.1765,     0.0634,        129,    40.6230,     0.6386,    14.8256,    11.4086,     0.0000,     0.0000,     0.0000,         59,         81,         14,         11, DEFECTOS 
186.jpg,          4,         28,    98.6786,    77.1071,    38.7143,     3.0000,     3.0000,     3.0000,    34.1826,     4.2740,    25.6386,     5.4354,     2.7386,     6.3924,     0.1063,     0.6182,     0.3870,     0.0121,     0.1673,     0.0503,         28,    17.9710,     0.7564,     7.8001,     5.1019,     0.0000,     0.0000,     0.0000,         67,        111,          7,          5, DEFECTOS 
186.jpg,          4,         29,   156.1875,   136.0625,    38.7500,     2.2361,     2.2361,     2.2361,    56.9832,    -2.5297,    49.5389,     5.3114,     3.4759,    12.9698,     0.1348,     0.7517,     0.6125,     0.0161,     0.2033,     0.0555,         48,    32.7830,     0.9632,    16.2268,     4.3642,     0.0000,     0.0000,     0.0000,         68,         30,         11,         11, DEFECTOS 
186.jpg,          4,         30,   141.8750,   142.6250,    57.6250,     5.6569,     5.6569,     5.6569,    57.6432,   -11.7192,    43.3718,     4.1414,     3.2357,     8.4490,     0.1666,     0.6046,     0.5647,     0.0076,     0.1395,     0.0426,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         69,         21,          3,          3, DEFECTOS 
186.jpg,          4,         31,   149.8958,   122.5625,    61.9792,     2.2361,     2.2361,     2.2361,    52.8565,     3.3998,    36.0939,     4.4097,     3.3329,    10.0894,     0.1139,     0.5858,     0.5878,     0.0138,     0.1559,     0.0482,         48,    33.3710,     0.9519,    15.9286,     4.8816,     0.0000,     0.0000,     0.0000,         74,         55,         12,         11, DEFECTOS 
186.jpg,          4,         32,   157.5556,   145.2222,    73.2222,     5.2915,     5.2915,     5.2915,    59.9031,    -5.0240,    39.1880,     5.1628,     2.0882,     6.0015,     0.1429,     0.5417,     0.6179,     0.0084,     0.1172,     0.0552,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         77,         21,          3,          3, DEFECTOS 
186.jpg,          4,         33,    86.6250,    63.0000,    27.7917,     3.3166,     3.3166,     3.3166,    28.4943,     6.2107,    24.6811,     4.5854,     1.4990,     6.4735,     0.0980,     0.6874,     0.3397,     0.0092,     0.1762,     0.0434,         24,    16.6810,     0.8509,     7.9072,     4.1539,     0.0000,     0.0000,     0.0000,         77,        138,          5,          7, DEFECTOS 
186.jpg,          4,         34,   177.0000,   163.7500,   116.7500,     5.6569,     5.6569,     5.6569,    67.3045,    -2.2694,    26.0582,     6.2307,     1.5665,     7.5341,     0.1334,     0.3311,     0.6941,     0.0118,     0.0818,     0.0884,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         78,         16,          3,          3, DEFECTOS 
186.jpg,          4,         35,   176.1111,   169.8889,   126.6667,     5.2915,     5.2915,     5.2915,    69.0498,    -4.6854,    23.1803,     5.8339,     1.1606,     2.5923,     0.1454,     0.2841,     0.6906,     0.0064,     0.0404,     0.0638,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         84,         23,          3,          3, DEFECTOS 
186.jpg,          4,         36,    85.3077,    64.8077,    45.6154,     3.1623,     3.1623,     3.1623,    29.0946,     6.0583,    15.1661,     5.2849,     1.3265,     2.1593,     0.0807,     0.4746,     0.3345,     0.0035,     0.0911,     0.0491,         26,    19.1040,     0.8467,     8.8361,     4.7017,     0.0000,     0.0000,     0.0000,         84,        137,          8,          5, DEFECTOS 
186.jpg,          4,         37,   182.0000,   179.5000,   129.8750,     5.6569,     5.6569,     5.6569,    72.1968,    -7.0171,    25.6938,     4.7698,     1.6930,     3.8062,     0.1582,     0.2861,     0.7137,     0.0072,     0.0307,     0.0528,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         86,         17,          3,          3, DEFECTOS 
186.jpg,          4,         38,   145.1923,   111.1731,    60.8654,     2.2361,     2.2361,     2.2361,    49.2914,     7.7314,    32.5572,     5.0144,     4.7138,     9.6994,     0.1006,     0.5770,     0.5694,     0.0061,     0.1638,     0.0573,         52,    33.1220,     0.7281,    11.2543,     7.7150,     0.0000,     0.0000,     0.0000,         88,         66,          8,         11, DEFECTOS 
186.jpg,          4,         39,   193.4286,   189.7143,   158.4286,     6.0000,     6.0000,     6.0000,    76.3681,    -3.9043,    16.3121,     6.6827,     1.0356,     3.1326,     0.1485,     0.1824,     0.7585,     0.0081,     0.0372,     0.0695,          7,     6.8310,     0.6890,     3.7636,     2.7278,     0.0000,     0.0000,     0.0000,         94,         20,          3,          3, DEFECTOS 
186.jpg,          4,         40,   164.8889,   154.6667,   124.0000,     4.8990,     5.2915,     5.2915,    63.9767,    -1.2396,    17.4972,     2.8326,     1.1573,     4.1734,     0.1256,     0.2491,     0.6466,     0.0082,     0.0628,     0.0266,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         95,         32,          3,          3, DEFECTOS 
186.jpg,          4,         41,    82.3333,    69.1111,    58.1111,     4.7958,     4.3589,     5.1962,    30.3509,     3.6865,     8.7479,     2.3800,     0.5262,     1.0717,     0.0753,     0.2955,     0.3229,     0.0081,     0.0277,     0.0230,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         95,        137,          3,          3, DEFECTOS 
186.jpg,          4,         42,   192.7500,   187.0000,   168.6250,     5.6569,     5.6569,     5.6569,    75.8614,    -1.1266,    10.0288,     4.0241,     0.6622,     1.3045,     0.1268,     0.1256,     0.7559,     0.0089,     0.0166,     0.0397,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         98,         26,          3,          3, DEFECTOS 
186.jpg,          4,         43,    60.8421,    49.5789,    41.4737,     3.6056,     3.6056,     3.6056,    21.3649,     3.3681,     6.4944,    12.6048,     1.1178,     2.3061,     0.0672,     0.4260,     0.2386,     0.0165,     0.2403,     0.1172,         19,    13.3810,     0.8304,     6.7223,     3.7459,     0.0000,     0.0000,     0.0000,         99,        135,          4,          6, DEFECTOS 
186.jpg,          4,         44,   139.9545,   108.9545,    44.8182,     3.4641,     3.4641,     3.4641,    47.8716,     5.2352,    38.9212,     4.0242,     1.6043,     8.0737,     0.1114,     0.6798,     0.5488,     0.0076,     0.1268,     0.0477,         22,    16.6310,     0.9197,     8.8566,     3.4779,     0.0000,     0.0000,     0.0000,        100,         87,          8,          3, DEFECTOS 
186.jpg,          4,         45,    86.4286,    78.0000,    67.8571,     6.0000,     6.0000,     6.0000,    33.6241,     1.6055,     7.2860,     5.3911,     0.4604,     0.4071,     0.0909,     0.2191,     0.3389,     0.0065,     0.0298,     0.0487,          7,     6.8310,     0.6890,     3.7636,     2.7278,     0.0000,     0.0000,     0.0000,        104,        130,          3,          3, DEFECTOS 
186.jpg,          4,         46,   152.0667,   123.8889,    66.4889,     2.4495,     2.4495,     2.4495,    53.4690,     3.9044,    34.7745,     5.6392,     3.8059,     9.5413,     0.1107,     0.5644,     0.5963,     0.0137,     0.1395,     0.0699,         45,    30.3520,     0.9558,    15.4576,     4.5438,     0.0000,     0.0000,     0.0000,        105,         64,         12,          9, DEFECTOS 
186.jpg,          4,         47,   213.8889,   209.1111,   190.8889,     5.2915,     5.2915,     5.2915,    83.7736,    -1.4531,     9.6114,     5.0908,     0.6988,     1.9223,     0.1313,     0.1072,     0.8388,     0.0076,     0.0167,     0.0580,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        108,         34,          3,          3, DEFECTOS 
186.jpg,          4,         48,   170.6250,   155.6250,   136.3750,     5.6569,     5.6569,     5.6569,    64.9677,     2.3115,    12.0961,     5.1825,     0.5481,     1.5728,     0.0936,     0.2018,     0.6691,     0.0040,     0.0267,     0.0539,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,        110,         51,          3,          3, DEFECTOS 
186.jpg,          4,         49,   116.0000,   107.5000,    66.3750,     5.6569,     5.6569,     5.6569,    45.2075,    -3.0878,    24.2004,     5.4959,     1.2589,     2.9186,     0.1379,     0.4313,     0.4549,     0.0068,     0.0579,     0.0517,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        110,        102,          3,          3, DEFECTOS 
186.jpg,          4,         50,   205.5556,   192.5556,   176.7778,     5.2915,     5.2915,     5.2915,    78.5122,     1.9399,     9.5841,     6.2013,     0.8045,     2.2114,     0.0918,     0.1396,     0.8061,     0.0059,     0.0303,     0.0738,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        112,         39,          3,          3, DEFECTOS 
186.jpg,          4,         51,   173.2774,   145.9781,   104.3431,     1.4142,     1.4142,     1.4142,    62.0262,     4.5172,    25.8905,     7.5963,     4.4223,     7.8262,     0.0999,     0.4016,     0.6795,     0.0217,     0.1105,     0.0816,        134,    50.6550,     0.8835,    20.5993,     9.6505,     0.0000,     0.0000,     0.0000,        112,         44,         15,         17, DEFECTOS 
186.jpg,          4,         52,   156.2000,   125.3200,    46.5200,     3.1623,     3.1623,     3.1623,    54.1102,     3.6733,    44.6028,     5.2139,     4.2001,     9.9473,     0.1201,     0.7007,     0.6125,     0.0112,     0.1642,     0.0572,         25,    16.6560,     0.8717,     8.2590,     4.0466,     0.0000,     0.0000,     0.0000,        114,         86,          7,          5, DEFECTOS 
186.jpg,          4,         53,   169.0238,   145.0476,    80.5476,     2.4495,     2.4495,     2.4495,    61.0674,     0.7865,    37.1223,     5.0986,     5.0117,     8.3008,     0.1237,     0.5225,     0.6631,     0.0193,     0.1200,     0.0569,         42,    29.5910,     0.9438,    14.5172,     4.7961,     0.0000,     0.0000,     0.0000,        118,         63,          9,         11, DEFECTOS 
187.jpg,          1,          1,   193.1491,   193.9386,   108.9971,     1.0000,     1.0000,     1.0000,    76.6173,   -12.2334,    42.1366,     9.2332,     4.2944,    10.8946,     0.1666,     0.4469,     0.7673,     0.0095,     0.1163,     0.0988,        342,    66.3760,     0.7323,    25.5377,    17.3905,     0.0000,     0.0000,     0.0000,         91,         23,         24,         16, CALYX 
187.jpg,          2,          1,   185.0431,   192.3879,   128.5948,     1.4142,     1.4142,     1.4142,    75.9144,   -12.4920,    31.3005,     6.2034,     3.7088,    10.1274,     0.1862,     0.3377,     0.7545,     0.0067,     0.1220,     0.0643,        116,    44.1870,     0.9270,    20.7745,     7.7906,     0.0000,     0.0000,     0.0000,         53,          3,         18,          8, CALYX 
187.jpg,          3,          1,   210.3285,   214.4964,   168.8394,     1.4142,     1.4142,     1.4142,    84.4102,    -8.8297,    22.1938,     7.6047,     2.9525,     7.8794,     0.1821,     0.2178,     0.8412,     0.0062,     0.0830,     0.0818,        137,    47.3710,     0.9312,    22.2981,     8.1265,     0.0000,     0.0000,     0.0000,         64,         10,         20,          8, CALYX 
187.jpg,          4,          1,   179.6474,   186.7803,   143.1387,     1.0000,     1.0000,     1.0000,    74.1203,    -9.8235,    21.3754,    10.3179,     2.7229,     6.3651,     0.1939,     0.2393,     0.7325,     0.0011,     0.0779,     0.1099,        173,    49.2730,     0.8226,    20.0474,    11.3984,     0.0000,     0.0000,     0.0000,         85,         10,         19,         11, CALYX 
187.jpg,          1,          1,   213.8750,   219.3750,   121.6250,     5.5678,     5.6569,     5.6569,    85.2708,   -15.6774,    47.0479,     3.5629,     3.2423,     7.7593,     0.1751,     0.4459,     0.8608,     0.0053,     0.0763,     0.0410,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,         28,        115,          3,          3, DEFECTOS 
187.jpg,          1,          2,   226.0476,   230.6667,    88.6667,     3.4641,     3.4641,     3.4641,    88.8901,   -18.7420,    65.2067,     4.4409,     4.5784,    13.1195,     0.1707,     0.6160,     0.9074,     0.0070,     0.1343,     0.0493,         21,    16.1020,     0.8914,     8.0323,     3.6401,     0.0000,     0.0000,     0.0000,         34,        117,          7,          5, DEFECTOS 
187.jpg,          1,          3,   216.6364,   206.4848,    68.5455,     2.8284,     2.8284,     2.8284,    81.6269,   -11.6282,    64.1612,     3.9441,     3.1139,    13.0507,     0.1545,     0.6851,     0.8496,     0.0075,     0.1731,     0.0403,         33,    19.6330,     0.8336,     8.9401,     4.9379,     0.0000,     0.0000,     0.0000,         34,        137,          8,          5, DEFECTOS 
187.jpg,          1,          4,   221.5000,   228.7500,    80.1875,     4.0000,     4.0000,     4.0000,    87.9713,   -20.2774,    67.6821,     2.6535,     4.3324,    10.9318,     0.1739,     0.6484,     0.8995,     0.0078,     0.1130,     0.0317,         16,    13.5630,     0.8783,     6.8620,     3.2813,     0.0000,     0.0000,     0.0000,        104,         71,          3,          6, DEFECTOS 
187.jpg,          1,          5,   184.5143,   169.5000,    56.0714,     2.0000,     2.0000,     2.0000,    68.8826,    -7.1731,    56.0021,     3.6501,     3.7457,    11.6211,     0.1480,     0.6904,     0.7236,     0.0100,     0.1613,     0.0546,         70,    40.0440,     0.9646,    20.0788,     5.2929,     0.0000,     0.0000,     0.0000,        133,        118,         17,          9, DEFECTOS 
187.jpg,          1,          6,   128.8889,   120.7222,    46.7778,     3.7417,     3.7417,     3.7417,    50.0586,    -6.5773,    40.2864,     2.7030,     1.3466,     5.7036,     0.1496,     0.6352,     0.5054,     0.0040,     0.0782,     0.0279,         18,    13.3560,     0.8660,     6.9282,     3.4641,     0.0000,     0.0000,     0.0000,        149,        164,          6,          3, DEFECTOS 
187.jpg,          1,          7,   137.5000,   135.2500,    96.0000,     5.6569,     5.6569,     5.6569,    55.6686,    -5.6935,    21.4525,     3.6807,     0.8913,     2.9691,     0.1576,     0.3028,     0.5392,     0.0049,     0.0445,     0.0360,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        172,        110,          3,          3, DEFECTOS 
187.jpg,          1,          8,   177.8163,   157.0204,    50.2653,     2.2361,     2.2361,     2.2361,    64.8335,    -3.8147,    53.9364,     4.5648,     2.3927,    11.7776,     0.1386,     0.7122,     0.6973,     0.0068,     0.1584,     0.0565,         49,    23.0240,     0.6248,     9.3566,     7.3055,     0.0000,     0.0000,     0.0000,        173,         82,          9,          7, DEFECTOS 
187.jpg,          2,          1,   142.2266,   122.0078,    32.2188,     1.4142,     1.4142,     1.4142,    51.5932,    -1.7371,    47.4396,     6.0339,     2.5513,     9.0711,     0.1356,     0.7737,     0.5578,     0.0081,     0.1559,     0.0668,        128,    46.7590,     0.6981,    16.8902,    12.0939,     0.0000,     0.0000,     0.0000,         60,        113,         13,         16, DEFECTOS 
187.jpg,          2,          2,   131.6351,   111.2432,    33.2027,     1.7321,     1.7321,     1.7321,    47.5521,    -0.4050,    42.4113,     4.7021,     4.1473,     9.7435,     0.1321,     0.7443,     0.5163,     0.0150,     0.1856,     0.0486,         74,    38.0590,     0.5256,    12.1683,    10.3522,     0.0000,     0.0000,     0.0000,         78,        114,         11,         13, DEFECTOS 
187.jpg,          2,          3,   118.2895,   122.0000,    63.1053,     2.6458,     2.6458,     2.6458,    49.6586,   -10.3239,    31.0450,     6.0383,     3.5783,    10.7679,     0.1762,     0.4807,     0.4791,     0.0072,     0.1679,     0.0622,         38,    23.5780,     0.8376,     9.9899,     5.4574,     0.0000,     0.0000,     0.0000,        134,         89,          9,          6, DEFECTOS 
187.jpg,          3,          1,   108.0000,   111.2500,    80.6250,     5.6569,     5.6569,     5.6569,    45.8042,    -6.7487,    16.6965,     7.5895,     1.2096,     4.4263,     0.1858,     0.2826,     0.4363,     0.0086,     0.0856,     0.0745,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         79,        117,          3,          3, DEFECTOS 
187.jpg,          3,          2,   102.2857,   105.2857,    64.4286,     6.0000,     6.0000,     6.0000,    43.2693,    -8.1504,    22.5763,     5.4865,     0.9849,     3.3243,     0.1791,     0.3939,     0.4129,     0.0033,     0.0752,     0.0528,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         81,        121,          3,          3, DEFECTOS 
187.jpg,          3,          3,   101.7467,   102.2400,    39.1333,     1.7321,     1.7321,     1.7321,    42.0190,    -9.0955,    33.9489,     4.2741,     2.7724,     8.9350,     0.1677,     0.6211,     0.4066,     0.0130,     0.1659,     0.0413,         75,    38.4560,     0.8178,    13.9792,     8.0453,     0.0000,     0.0000,     0.0000,        108,        113,         14,          8, DEFECTOS 
187.jpg,          3,          4,    94.4000,   101.8000,    56.6400,     3.1623,     3.1623,     3.1623,    41.4338,   -10.6397,    24.4813,     4.4540,     1.6129,     4.1615,     0.1939,     0.4493,     0.3992,     0.0010,     0.0956,     0.0426,         25,    16.5650,     0.7466,     7.4291,     4.9425,     0.0000,     0.0000,     0.0000,        122,        100,          6,          6, DEFECTOS 
187.jpg,          4,          1,   109.0000,   114.6000,    46.3846,     2.0000,     2.0000,     2.0000,    46.4565,   -12.1417,    35.7714,     4.8790,     2.2950,     8.1821,     0.1811,     0.5934,     0.4495,     0.0077,     0.1336,     0.0488,         65,    44.9480,     0.9898,    25.0992,     3.5714,     0.0000,     0.0000,     0.0000,         15,         95,         23,          4, DEFECTOS 
187.jpg,          4,          2,    98.4863,   102.4863,    32.1311,     1.0000,     1.0000,     1.0000,    41.7447,   -11.2723,    36.6237,     3.8941,     2.6449,     8.8086,     0.1759,     0.6850,     0.4027,     0.0087,     0.1784,     0.0381,        183,    70.5770,     0.9749,    33.8430,     7.5419,     0.0000,     0.0000,     0.0000,         29,        106,         32,          8, DEFECTOS 
187.jpg,          4,          3,   116.9259,   120.0741,    44.3545,     1.0000,     1.0000,     1.0000,    48.7700,   -11.6170,    39.0471,     5.2217,     2.9831,     9.3710,     0.1728,     0.6320,     0.4720,     0.0071,     0.1682,     0.0527,         13,    23.5200,     0.9970,    15.0111,     1.1547,     0.0000,     0.0000,     0.0000,         44,         87,         32,         19, DEFECTOS 
188.jpg,          1,          1,   207.8367,   215.4252,   154.7755,     1.0000,     1.0000,     1.0000,    84.2217,   -12.1818,    29.1305,     6.8282,     3.2403,     8.0242,     0.1872,     0.2838,     0.8448,     0.0076,     0.0795,     0.0747,        294,    65.6070,     0.8013,    25.5535,    15.2884,     0.0000,     0.0000,     0.0000,         77,         20,         26,         16, CALYX 
188.jpg,          2,          1,   181.9409,   193.5000,   138.4247,     1.0000,     1.0000,     1.0000,    76.1266,   -13.1011,    26.4752,     6.1365,     3.1360,     6.2954,     0.2013,     0.2878,     0.7588,     0.0078,     0.0755,     0.0643,        186,    53.8140,     0.8351,    21.4036,    11.7749,     0.0000,     0.0000,     0.0000,         47,          9,         21,         13, CALYX 
188.jpg,          3,          1,   224.8805,   230.7925,   193.2327,     1.4142,     1.4142,     1.4142,    90.2471,    -8.2169,    17.7048,     5.7413,     3.2263,     7.0288,     0.1920,     0.1657,     0.9051,     0.0063,     0.0706,     0.0606,        159,    49.1990,     0.8943,    21.7320,     9.7244,     0.0000,     0.0000,     0.0000,         52,          5,         21,         10, CALYX 
188.jpg,          4,          1,   204.5714,   216.6667,   170.0397,     1.4142,     1.4142,     1.4142,    84.5952,   -11.9206,    21.7127,     6.2612,     3.3569,     6.3593,     0.2096,     0.2187,     0.8497,     0.0083,     0.0702,     0.0661,        126,    42.5580,     0.8995,    19.5344,     8.5365,     0.0000,     0.0000,     0.0000,         79,          5,         18,          9, CALYX 
188.jpg,          1,          1,   231.2222,   242.8889,   168.6667,     5.2915,     5.2915,     5.2915,    93.3959,   -15.4109,    34.5771,     4.3230,     1.7912,     3.9763,     0.1928,     0.3060,     0.9525,     0.0023,     0.0357,     0.0486,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         94,         42,          3,          3, DEFECTOS 
188.jpg,          1,          2,   216.7143,   222.7143,   186.4286,     6.0000,     6.0000,     6.0000,    87.4167,    -8.1456,    17.1350,     3.8172,     0.6405,     1.4683,     0.1942,     0.1632,     0.8734,     0.0013,     0.0152,     0.0425,          7,     6.1860,     0.7795,     3.8791,     2.4300,     0.0000,     0.0000,     0.0000,        116,         29,          3,          3, DEFECTOS 
188.jpg,          2,          1,   139.0000,   132.7778,    76.4444,     4.6904,     4.4721,     3.1623,    54.7905,    -6.1234,    31.0894,     2.2834,     1.7050,     3.3799,     0.1499,     0.4493,     0.5451,     0.0079,     0.0316,     0.0254,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         49,        121,          3,          3, DEFECTOS 
188.jpg,          2,          2,   175.5556,   166.8889,    92.8889,     5.2915,     5.2915,     5.2915,    67.6848,    -7.1636,    39.0603,     4.8100,     1.2002,     6.6089,     0.1489,     0.4748,     0.6885,     0.0034,     0.0918,     0.0478,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         94,         93,          3,          3, DEFECTOS 
188.jpg,          2,          3,   187.5818,   188.7636,    98.5273,     2.2361,     2.2361,     2.2361,    74.7296,   -12.8870,    44.7359,     4.7043,     2.8926,     9.6319,     0.1684,     0.4882,     0.7447,     0.0073,     0.1307,     0.0501,         55,    26.9440,     0.6074,     9.8348,     7.8124,     0.0000,     0.0000,     0.0000,        105,         40,          8,          9, DEFECTOS 
